Block,Plot,Plot.size,Mix,Partial,Fert,Year,Agrostis_gigantea,Alliaria_petiolata,Ambrosia_artemisiifolia,Asclepias_syriaca,Asclepias_tuberosa,Barbarea_vulgaris,Berteroa_incana,Boehmeria_cylindrica,Bromus_inermis,Calystegia_sepium,Carex_spicata,Cerastium_fontanum,Chenopodium_album,Cirsium_arvense,Cirsium_vulgare,Clinopodium_vulgare,Coreopsis_lanceolata,Coreopsis_tripteris,Dactylis_glomerata,Daucus_carota,Desmodium_canadense,Desmodium_illinoense,Dianthus_armeria,Elymus_repens,Epilobium_coloratum,Erigeron_annuus,Erigeron_canadensis,Erigeron_philadelphicus,Erigeron_strigosus,Euthamia_graminifolia,Festuca_rubra,Foeniculum_vulgare,Galium_aparine,Hypericum_perforatum,Lactuca_serriola,Leonurus_cardiaca,Leucanthemum_vulgare,Liatris_aspera,Linaria_vulgaris,Lolium_multiflorum,Lolium_perenne,Medicago_lupulina,Melilotus_albus,Monarda_fistulosa,Monarda_punctata,Oenothera_biennis,Oxalis_stricta,Panicum_capillare,Panicum_virgatum,Parthenocissus_quinquefolia,Penstemon_digitalis,Persicaria_lapathifolia,Phleum_pratense,Pilosella_caespitosa,Plantago_lanceolata,Plantago_major,Portulaca_oleracea,Potentilla_recta,Ratibida_pinnata,Rudbeckia_hirta,Schizachyrium_scoparium,Scrophularia_lanceolata,Setaria_viridis,Silene_latifolia,Silene_vulgaris,Solanum_dulcamara,Solidago_canadensis,Solidago_nemoralis,Solidago_rigida,Sonchus_arvensis,Sorghastrum_nutans,Stellaria_media,Symphyotrichum_ericoides,Symphyotrichum_lanceolatum,Symphyotrichum_lateriflorum,Symphyotrichum_novae_angliae,Symphyotrichum_puniceum,Taraxacum_officinale,Tragopogon_dubius,Trifolium_repens,Verbascum_thapsus,Verbena_stricta,Verbena_urticifolia,Veronica_arvensis
11,3,2,OF,N,Y,2013,0,1,0,0,0,2,0,0,1,14,0,1,2,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,2,0,0,33,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,1,0,0,0,0,3,1,0,6
11,3,2,OF,N,Y,2014,0,0,0,0,0,3,0,2,25,91,0,0,0,0,0,0,9,0,0,6,0,0,1,0,0,1,30,0,0,0,70,0,0,0,0,0,0,0,3,0,0,8,0,142,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,21,18,0,0,0,5,0,0,2,48,0,0,0,1
11,3,2,OF,N,Y,2015,0,0,0,0,0,0,0,1,48,34,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,16,0,0,0,13,0,0,0,3,0,0,0,6
11,3,2,OF,N,Y,2016,0,0,0,0,0,0,0,0,54,98,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,6,0,0,137,0,123,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,14,1,0,0,4,0,0,0,10,0,0,0,0,0,0,0,11
11,3,2,OF,N,Y,2017,0,0,0,6,0,0,0,0,80,65,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,3,0,0,5,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14
11,3,2,OF,N,Y,2018,0,0,0,0,0,0,0,0,112,61,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,19,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11,3,2,OF,N,Y,2019,0,0,0,0,0,0,0,0,32,97,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
11,3,2,OF,N,Y,2020,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2,OF,N,Y,2021,0,0,0,0,0,0,0,0,80,19,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11,3,2,OF,N,Y,2022,0,0,0,0,0,0,0,0,263,121,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,862.9299363,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0.5,OF,Y,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
11,4,0.5,OF,Y,N,2016,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0.5,OF,Y,N,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,1,0,0,0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11,4,0.5,OF,Y,N,2018,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,4,0.5,OF,Y,N,2019,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,60,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0.5,OF,Y,N,2020,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,180,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0.5,OF,Y,N,2021,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0.5,OF,Y,N,2022,0,0,0,0,0,0,0,0,12.33333333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.01910828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2013,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,0,0,0,0,0,1,0,0,4,0,0,2
11,4,1,TGP,Y,Y,2016,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2017,0,0,0,1,0,0,2,0,0,45,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2018,0,0,0,1,1,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2019,0,0,0,1,1,0,0,3,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0
11,4,1,TGP,Y,Y,2020,0,0,0,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2021,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,1,TGP,Y,Y,2022,0,0,0,0,0,0,0,0,26.33333333,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.7643312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,2,OF,N,N,2013,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,16,0,0,0,0,0,0,1,0,0,0,75,0,62,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,2,19,0,0,0,0,0,0,0,0,4,0,0,5
11,4,2,OF,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,2,1,0,0,32,0,0,6,20,0,0,5,0,0,0,0,0,0,0,65,0,62,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17,18,0,0,0,4,0,0,1,4,13,0,0,1
11,4,2,OF,N,N,2015,0,0,0,5,0,1,13,0,16,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,0,1,22,17,0,0,2,1,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,0,4,0,0,7,0,0,0,8,0,0,1,23,2,3,0,4
11,4,2,OF,N,N,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,640,0,0,0,0,0,0,0,0,0,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,4,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
11,4,2,OF,N,N,2017,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,0,2,0,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,47,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
11,4,2,OF,N,N,2018,0,0,0,3,0,0,0,0,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,51,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,4,2,OF,N,N,2019,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1200,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
11,4,2,OF,N,N,2020,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,9,0,0,0,0,3,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11,4,2,OF,N,N,2021,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,64,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,2,OF,N,N,2022,0,0,0,0,0,0,0,0,33.66666667,38,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2157.248408,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2013,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2014,0,0,0,0,1,0,0,0,54,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1
11,5,0.5,TGP,N,N,2015,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,5,0.5,TGP,N,N,2016,0,0,0,1,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2017,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2018,0,0,0,0,1,0,1,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2019,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2020,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2021,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0.5,TGP,N,N,2022,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.92356688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,1,OF,N,N,2013,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,75,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,30,0,0,0,1,0,0,0,0,5,0,0,8
11,5,1,OF,N,N,2014,0,0,0,1,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,4,6,1,0,0,3,0,0,0,4,0,0,0,0
11,5,1,OF,N,N,2015,0,0,0,1,0,0,0,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,4,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11,5,1,OF,N,N,2016,0,0,0,0,0,10,0,0,0,13,0,14,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,1,0,0,0,0,0,48,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,12
11,5,1,OF,N,N,2017,0,5,0,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,9,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5
11,5,1,OF,N,N,2018,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,34,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,2
11,5,1,OF,N,N,2019,0,0,0,1,0,4,0,0,0,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0
11,5,1,OF,N,N,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11,5,1,OF,N,N,2021,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,1,OF,N,N,2022,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,192.611465,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,6,0.5,TGP,N,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0
11,6,0.5,TGP,N,Y,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0
11,6,0.5,TGP,N,Y,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2017,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,0.5,TGP,N,Y,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26.9044586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,1,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,1,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,2
11,6,1,TGP,N,N,2014,0,0,0,0,0,0,0,0,7,36,0,0,1,0,0,0,0,1,0,7,0,3,0,0,0,0,7,0,0,10,100,0,0,0,0,0,0,0,0,0,0,18,1,0,7,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,8,0,0,0,1,0,1,2,24,6,0,0,4
11,6,1,TGP,N,N,2015,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,2,0,1,0,1,0,0,0,7
11,6,1,TGP,N,N,2016,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,9,64,0,0,4,0,0,0,0,0,0,0,0
